ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,School_Density_Score,Public_Transport_Accessibility_Numeric,Parking_Space_Numeric,Infrastructure_Score,Growth_Multiplier,Future_Price_5Y,Investment_Score,Good_Investment
118773,Uttar Pradesh,Lucknow,Locality_414,Independent House,3,3106,211.95,0.07,2023,Unfurnished,6,28,2,9,1,Medium,No,Yes,"Pool, Gym, Clubhouse, Playground, Garden",East,Broker,Under_Construction,4,6,1.0,46.2962962962963,1.0,311.4240858777601,3,1
197250,Chhattisgarh,Bilaspur,Locality_28,Independent House,3,4094,387.9,0.09,2013,Unfurnished,27,25,12,7,10,Medium,Yes,Yes,"Playground, Pool, Clubhouse, Garden, Gym",East,Builder,Under_Construction,3,6,1.0,72.22222222222221,1.02,574.1867581198253,4,1
156068,Uttar Pradesh,Lucknow,Locality_97,Villa,2,2085,265.21,0.13,2020,Semi-furnished,6,1,5,6,3,High,Yes,Yes,"Playground, Gym, Pool, Garden",West,Builder,Under_Construction,3,9,1.0,59.25925925925925,1.0,389.6804992481281,3,1
87000,Andhra Pradesh,Vishakhapatnam,Locality_353,Apartment,2,4212,162.21,0.04,1991,Furnished,13,5,34,6,8,Medium,No,No,"Pool, Gym",South,Owner,Ready_to_Move,3,6,1.0,61.11111111111111,1.0,238.3397073377281,4,1
121532,Punjab,Ludhiana,Locality_49,Apartment,4,571,97.75,0.17,1990,Semi-furnished,4,14,35,10,1,High,Yes,Yes,"Playground, Pool, Clubhouse",East,Broker,Ready_to_Move,5,9,1.0,66.66666666666666,1.0,143.62681950720005,2,0
119326,Gujarat,Ahmedabad,Locality_61,Villa,2,1805,251.03,0.14,2023,Semi-furnished,5,17,2,7,1,High,No,Yes,"Gym, Clubhouse",West,Owner,Under_Construction,3,9,1.0,55.55555555555555,1.0,368.84542711910416,3,1
13761,Tamil Nadu,Coimbatore,Locality_265,Villa,3,2467,398.51,0.16,2000,Unfurnished,11,15,25,7,5,High,No,Yes,"Playground, Pool, Garden",North,Broker,Ready_to_Move,3,9,1.0,70.37037037037037,1.02,589.892149982809,3,1
176087,Delhi,New Delhi,Locality_194,Independent House,1,4512,230.26,0.05,2004,Furnished,19,16,21,7,9,Medium,Yes,Yes,"Pool, Playground, Clubhouse",East,Builder,Ready_to_Move,3,6,1.0,68.5185185185185,1.0,338.3274829639681,3,1
118301,Maharashtra,Pune,Locality_87,Apartment,3,2310,94.08,0.04,2017,Furnished,15,16,8,1,4,High,Yes,Yes,"Playground, Clubhouse, Pool",North,Builder,Ready_to_Move,1,9,1.0,44.44444444444444,1.0,138.23438546534405,4,1
160188,Karnataka,Mangalore,Locality_8,Villa,4,2731,52.72,0.02,2000,Furnished,8,13,25,4,2,High,No,No,"Pool, Gym, Garden, Playground, Clubhouse",North,Builder,Ready_to_Move,2,9,1.0,48.14814814814815,1.0,77.46297620889602,2,0
74332,Assam,Guwahati,Locality_402,Independent House,3,1724,341.39,0.2,2004,Furnished,30,22,21,10,5,Medium,Yes,No,"Gym, Garden, Playground, Clubhouse, Pool",West,Broker,Under_Construction,5,6,1.0,64.81481481481481,1.0,501.61391213875214,2,0
116427,Madhya Pradesh,Indore,Locality_493,Independent House,2,601,287.19,0.48,2001,Semi-furnished,30,3,24,8,8,High,Yes,No,"Playground, Gym, Clubhouse, Pool, Garden",South,Owner,Under_Construction,4,9,1.0,85.18518518518518,1.02,425.111356185699,2,0
158744,Bihar,Gaya,Locality_70,Independent House,5,3281,232.81,0.07,2007,Unfurnished,26,21,18,5,5,Low,Yes,No,"Pool, Garden, Clubhouse, Gym",West,Builder,Ready_to_Move,2,3,1.0,29.62962962962964,0.98,339.5478827700513,2,0
133494,Gujarat,Surat,Locality_436,Apartment,3,791,237.26,0.3,2016,Semi-furnished,27,28,9,2,7,High,Yes,No,"Pool, Playground, Garden, Gym",South,Owner,Under_Construction,1,9,1.0,59.25925925925925,1.0,348.6127795015681,3,1
8388,Haryana,Gurgaon,Locality_113,Villa,1,1476,64.15,0.04,2014,Semi-furnished,12,10,11,3,7,Low,No,No,"Clubhouse, Pool",North,Broker,Under_Construction,2,3,1.0,29.629629629629623,0.98,93.56125887933848,2,0
242453,Telangana,Warangal,Locality_406,Apartment,2,675,50.79,0.08,1993,Semi-furnished,25,26,32,8,10,High,No,Yes,"Playground, Pool, Garden, Clubhouse",South,Broker,Ready_to_Move,4,9,1.0,92.5925925925926,1.02,75.18160723100266,4,1
53568,Gujarat,Ahmedabad,Locality_182,Independent House,4,4429,82.31,0.02,2009,Unfurnished,4,24,16,7,3,Low,Yes,No,Pool,West,Broker,Ready_to_Move,3,3,1.0,29.629629629629623,0.98,120.0471896860226,2,0
19103,Bihar,Gaya,Locality_367,Apartment,3,4475,320.45,0.07,2001,Furnished,14,8,24,3,8,Medium,Yes,Yes,"Playground, Pool, Garden, Gym, Clubhouse",East,Owner,Under_Construction,2,6,1.0,50.0,1.0,470.8461822105602,2,0
189477,Madhya Pradesh,Indore,Locality_435,Apartment,5,2903,468.26,0.16,2011,Semi-furnished,20,20,14,7,9,Low,No,No,"Playground, Gym, Clubhouse",West,Builder,Ready_to_Move,3,3,1.0,51.85185185185185,1.0,688.0275652423683,3,1
124784,Karnataka,Mangalore,Locality_114,Villa,5,1724,408.86,0.24,2006,Unfurnished,24,23,19,6,4,High,No,Yes,"Gym, Garden, Clubhouse, Pool, Playground",North,Builder,Ready_to_Move,3,9,1.0,62.96296296296296,1.0,600.7494774804483,2,0
12917,West Bengal,Durgapur,Locality_142,Apartment,1,3317,136.87,0.04,2000,Furnished,28,20,25,4,6,Low,Yes,Yes,"Gym, Playground",North,Builder,Under_Construction,2,3,1.0,29.629629629629623,0.98,199.62166021535555,1,0
182827,Gujarat,Ahmedabad,Locality_126,Villa,5,1289,418.5,0.32,2021,Unfurnished,10,10,4,7,3,High,Yes,Yes,"Playground, Clubhouse, Garden, Gym, Pool",South,Owner,Under_Construction,3,9,1.0,62.96296296296296,1.0,614.9138001408003,2,0
241885,Tamil Nadu,Chennai,Locality_189,Independent House,1,1036,424.61,0.41,2018,Furnished,18,26,7,1,2,Medium,Yes,Yes,"Clubhouse, Garden, Playground",South,Broker,Ready_to_Move,1,6,1.0,20.37037037037037,0.98,619.2836497701624,2,0
224148,Uttarakhand,Dehradun,Locality_239,Apartment,2,3879,276.7,0.07,1995,Semi-furnished,16,1,30,6,3,Medium,Yes,Yes,"Playground, Pool",North,Owner,Ready_to_Move,3,6,1.0,42.59259259259259,1.0,406.56307885056015,3,1
92627,Uttarakhand,Dehradun,Locality_78,Villa,4,3132,402.35,0.13,2018,Unfurnished,19,8,7,3,2,Medium,No,Yes,"Garden, Pool",North,Broker,Ready_to_Move,2,6,1.0,27.77777777777777,0.98,586.8179658628502,2,0
107688,Punjab,Ludhiana,Locality_9,Apartment,2,4032,472.19,0.12,2022,Unfurnished,23,25,3,5,2,Medium,Yes,No,"Clubhouse, Gym, Garden, Playground",West,Owner,Under_Construction,2,6,1.0,35.18518518518518,1.0,693.8020245841923,2,0
49328,Telangana,Warangal,Locality_467,Independent House,5,1817,412.54,0.23,2020,Unfurnished,23,26,5,9,8,High,Yes,Yes,Clubhouse,East,Builder,Under_Construction,4,9,1.0,88.88888888888889,1.02,610.6599773002133,2,0
93430,Haryana,Faridabad,Locality_228,Apartment,3,3488,497.21,0.14,2023,Semi-furnished,1,19,2,4,6,Low,No,Yes,"Playground, Gym, Garden, Pool, Clubhouse",East,Broker,Under_Construction,2,3,1.0,29.629629629629623,0.98,725.1690339422585,2,0
136954,Gujarat,Surat,Locality_335,Apartment,5,1884,421.91,0.22,1997,Unfurnished,24,25,28,8,7,Medium,No,No,"Clubhouse, Gym, Pool, Garden",South,Broker,Under_Construction,4,6,1.0,64.81481481481481,1.0,619.9242088826883,1,0
74125,Assam,Silchar,Locality_176,Independent House,1,1008,152.9,0.15,1998,Furnished,19,24,27,10,8,High,No,Yes,"Garden, Pool, Clubhouse",North,Broker,Ready_to_Move,5,9,1.0,92.5925925925926,1.02,226.3293511640147,2,0
42932,Haryana,Gurgaon,Locality_70,Villa,4,813,57.9,0.07,2013,Semi-furnished,7,5,12,5,10,Low,Yes,No,Playground,North,Broker,Ready_to_Move,2,3,1.0,48.14814814814815,1.0,85.07409564672002,3,1
15113,Madhya Pradesh,Bhopal,Locality_25,Independent House,4,2585,387.0,0.15,2019,Unfurnished,5,25,6,6,4,High,No,Yes,Clubhouse,North,Builder,Ready_to_Move,3,9,1.0,62.96296296296296,1.0,568.6299657216002,3,1
77863,Uttar Pradesh,Noida,Locality_101,Independent House,3,1063,339.46,0.32,2003,Furnished,8,2,22,7,3,Low,Yes,Yes,"Gym, Pool",North,Broker,Under_Construction,3,3,1.0,29.629629629629623,0.98,495.0943872046802,1,0
74379,Haryana,Gurgaon,Locality_321,Independent House,5,2097,227.3,0.11,2017,Semi-furnished,22,23,8,9,5,Medium,Yes,Yes,Garden,East,Broker,Under_Construction,4,6,1.0,61.11111111111111,1.0,333.97827185664016,2,0
218605,Odisha,Cuttack,Locality_169,Apartment,3,4140,101.88,0.02,2015,Semi-furnished,11,11,10,8,5,High,No,No,"Pool, Clubhouse",West,Broker,Under_Construction,4,9,1.0,74.07407407407408,1.02,150.8072877474808,4,1
164202,Karnataka,Bangalore,Locality_68,Apartment,5,4903,227.03,0.05,2021,Furnished,29,2,4,5,4,Medium,Yes,Yes,"Garden, Playground, Pool, Gym, Clubhouse",West,Broker,Under_Construction,2,6,1.0,42.59259259259259,1.0,333.5815532759041,2,0
90311,Punjab,Ludhiana,Locality_27,Villa,5,2388,385.39,0.16,2011,Furnished,17,4,14,2,9,Medium,Yes,Yes,"Clubhouse, Pool",West,Owner,Under_Construction,1,6,1.0,50.0,1.0,566.2643475179522,1,0
134566,West Bengal,Durgapur,Locality_59,Independent House,1,1817,58.94,0.03,1991,Furnished,12,20,34,6,9,High,No,Yes,"Garden, Clubhouse",East,Broker,Under_Construction,3,9,1.0,81.4814814814815,1.02,87.24559815308714,2,0
95588,Delhi,New Delhi,Locality_368,Villa,1,2748,434.63,0.16,1991,Semi-furnished,3,17,34,9,2,High,Yes,Yes,"Clubhouse, Playground, Garden",South,Owner,Ready_to_Move,4,9,1.0,66.66666666666666,1.0,638.6140620195843,2,0
220330,Telangana,Hyderabad,Locality_389,Apartment,1,1111,265.91,0.24,2011,Furnished,18,8,14,3,6,Medium,No,No,"Playground, Gym, Pool, Garden, Clubhouse",West,Builder,Ready_to_Move,2,6,1.0,42.59259259259259,1.0,390.7090289018882,2,0
178398,Tamil Nadu,Coimbatore,Locality_320,Independent House,3,2790,114.19,0.04,2014,Semi-furnished,26,18,11,1,9,Low,No,Yes,Clubhouse,West,Builder,Ready_to_Move,1,3,1.0,29.629629629629623,0.98,166.54341623432052,4,1
51205,Bihar,Patna,Locality_360,Independent House,2,4031,66.54,0.02,1994,Unfurnished,15,18,31,2,1,Medium,No,No,"Gym, Garden, Pool, Clubhouse",South,Broker,Under_Construction,1,6,1.0,20.37037037037037,0.98,97.04701739409482,2,0
137882,Kerala,Kochi,Locality_122,Independent House,4,3802,483.61,0.13,1997,Unfurnished,9,9,28,9,4,High,No,Yes,"Gym, Clubhouse, Pool, Playground",South,Owner,Ready_to_Move,4,9,1.0,74.07407407407408,1.02,715.86093862936,2,0
16603,Odisha,Bhubaneswar,Locality_103,Villa,3,3278,381.8,0.12,2004,Unfurnished,14,24,21,8,7,High,No,No,"Pool, Gym",North,Builder,Under_Construction,4,9,1.0,81.48148148148148,1.02,565.1572679818235,2,0
34182,Rajasthan,Jodhpur,Locality_372,Independent House,5,4784,461.85,0.1,1992,Semi-furnished,21,26,33,8,3,Medium,No,No,"Garden, Pool, Playground, Clubhouse, Gym",South,Builder,Ready_to_Move,4,6,1.0,50.0,1.0,678.6091722700803,1,0
185291,Uttarakhand,Dehradun,Locality_292,Apartment,4,3817,473.6,0.12,2015,Furnished,28,17,10,6,9,High,Yes,Yes,"Pool, Gym, Playground, Garden, Clubhouse",East,Owner,Under_Construction,3,9,1.0,81.4814814814815,1.02,701.0436933373275,2,0
201215,Andhra Pradesh,Vishakhapatnam,Locality_460,Apartment,5,4660,199.45,0.04,2004,Furnished,16,4,21,9,10,High,No,No,"Garden, Clubhouse, Gym",North,Builder,Under_Construction,4,9,1.0,96.29629629629628,1.02,295.2347226269636,2,0
230030,Tamil Nadu,Coimbatore,Locality_309,Independent House,5,4135,158.04,0.04,2016,Furnished,19,15,9,6,9,Medium,Yes,Yes,"Clubhouse, Gym",West,Builder,Under_Construction,3,6,1.0,64.81481481481481,1.0,232.21260925747208,3,1
127624,Maharashtra,Nagpur,Locality_497,Independent House,1,927,427.3,0.46,2023,Semi-furnished,28,1,2,9,9,Low,Yes,Yes,Garden,North,Owner,Ready_to_Move,4,3,1.0,59.25925925925925,1.0,627.8438872166403,3,1
96337,Chhattisgarh,Bilaspur,Locality_287,Independent House,1,2066,148.31,0.07,1992,Semi-furnished,1,16,33,9,1,Medium,No,No,"Gym, Clubhouse",West,Builder,Ready_to_Move,4,6,1.0,46.2962962962963,1.0,217.9160470702081,2,0
231989,Punjab,Amritsar,Locality_8,Apartment,2,4412,425.94,0.1,1990,Unfurnished,4,11,35,5,3,High,No,No,"Garden, Playground, Clubhouse, Gym, Pool",East,Builder,Ready_to_Move,2,9,1.0,55.55555555555556,1.0,625.8456010321922,3,1
32959,Jharkhand,Ranchi,Locality_382,Villa,1,669,123.94,0.19,2015,Semi-furnished,28,17,10,3,3,High,Yes,No,"Gym, Pool, Clubhouse",East,Broker,Ready_to_Move,2,9,1.0,48.14814814814815,1.0,182.10852183859205,2,0
246076,Jharkhand,Ranchi,Locality_83,Independent House,4,2401,63.49,0.03,2009,Furnished,21,14,16,3,6,High,Yes,Yes,"Garden, Gym, Pool, Clubhouse, Playground",East,Broker,Ready_to_Move,2,9,1.0,59.25925925925925,1.0,93.28763959603204,3,1
249075,Delhi,New Delhi,Locality_176,Apartment,3,4052,37.21,0.01,2010,Furnished,14,6,15,3,8,Low,No,No,Pool,South,Broker,Ready_to_Move,2,3,1.0,33.33333333333333,1.0,54.67369773772802,3,1
32103,Jharkhand,Ranchi,Locality_483,Villa,4,1296,187.91,0.14,1999,Unfurnished,26,12,26,3,2,Medium,No,No,Pool,South,Owner,Ready_to_Move,2,6,1.0,27.77777777777777,0.98,274.0622939363444,1,0
155001,Kerala,Kochi,Locality_39,Villa,3,3706,419.69,0.11,1996,Semi-furnished,24,27,29,8,1,High,Yes,Yes,"Pool, Playground, Garden, Clubhouse",South,Owner,Under_Construction,4,9,1.0,59.25925925925925,1.0,616.6623005521923,2,0
52408,Gujarat,Surat,Locality_476,Villa,4,1794,161.49,0.09,1999,Unfurnished,19,24,26,1,3,High,No,No,Clubhouse,West,Owner,Ready_to_Move,1,9,1.0,40.74074074074075,1.0,237.2817911224321,2,0
31197,Telangana,Warangal,Locality_31,Villa,4,1346,260.94,0.19,2017,Semi-furnished,18,5,8,3,2,Medium,No,Yes,"Playground, Garden",West,Owner,Ready_to_Move,2,6,1.0,27.77777777777777,0.98,380.57482294582354,2,0
122644,Andhra Pradesh,Vishakhapatnam,Locality_197,Independent House,1,1771,173.79,0.1,1999,Furnished,18,23,26,1,5,Medium,Yes,No,"Garden, Pool, Gym, Playground",East,Broker,Ready_to_Move,1,6,1.0,31.48148148148148,1.0,255.35452646707208,1,0
68856,Maharashtra,Mumbai,Locality_335,Villa,1,835,361.52,0.43,2016,Furnished,21,23,9,7,4,Medium,Yes,No,"Garden, Gym",East,Broker,Ready_to_Move,3,6,1.0,49.99999999999999,1.0,531.1914863247362,2,0
248134,Punjab,Ludhiana,Locality_479,Independent House,2,3110,304.17,0.1,2023,Unfurnished,2,15,2,4,3,Medium,Yes,No,"Garden, Pool, Clubhouse, Playground",West,Builder,Under_Construction,2,6,1.0,35.18518518518518,1.0,446.9255211202562,2,0
55792,West Bengal,Durgapur,Locality_203,Villa,4,1906,361.67,0.19,2011,Unfurnished,27,21,14,8,6,High,Yes,Yes,"Playground, Pool, Garden, Clubhouse, Gym",West,Broker,Ready_to_Move,4,9,1.0,77.77777777777777,1.02,535.3599505264173,3,1
202541,Chhattisgarh,Bilaspur,Locality_316,Villa,3,4234,118.42,0.03,2011,Furnished,19,21,14,6,5,High,No,Yes,"Garden, Clubhouse, Pool",East,Broker,Ready_to_Move,3,9,1.0,66.66666666666666,1.0,173.99783085465606,5,1
1117,Rajasthan,Jodhpur,Locality_124,Apartment,1,4213,278.73,0.07,2002,Semi-furnished,2,5,23,1,8,High,Yes,Yes,Clubhouse,South,Builder,Under_Construction,1,9,1.0,59.25925925925925,1.0,409.54581484646417,2,0
181124,Odisha,Cuttack,Locality_411,Apartment,2,2531,247.89,0.1,2002,Furnished,3,4,23,8,10,Medium,No,No,Clubhouse,West,Broker,Under_Construction,4,6,1.0,75.92592592592592,1.02,366.9377557884081,2,0
155111,Telangana,Hyderabad,Locality_456,Apartment,3,2606,374.99,0.14,2018,Unfurnished,8,24,7,7,1,Low,Yes,No,"Gym, Playground, Garden",South,Owner,Ready_to_Move,3,3,1.0,22.22222222222221,0.98,546.9140524889032,3,1
244953,Odisha,Cuttack,Locality_264,Apartment,4,3088,157.39,0.05,2006,Furnished,22,6,19,5,4,Medium,No,No,"Gym, Playground, Clubhouse",North,Builder,Under_Construction,2,6,1.0,42.59259259259259,1.0,231.2575460075521,1,0
184804,Karnataka,Bangalore,Locality_170,Villa,1,4445,193.55,0.04,2019,Unfurnished,23,26,6,4,9,High,No,Yes,"Playground, Gym, Garden, Clubhouse, Pool",South,Owner,Ready_to_Move,2,9,1.0,74.07407407407408,1.02,286.50128134594536,4,1
56967,Odisha,Bhubaneswar,Locality_44,Independent House,3,3029,216.53,0.07,2011,Furnished,13,6,14,7,8,Low,No,No,"Gym, Garden, Pool, Playground",East,Owner,Ready_to_Move,3,3,1.0,48.14814814814814,1.0,318.1536084695041,4,1
157082,Tamil Nadu,Chennai,Locality_438,Villa,2,2718,15.86,0.01,1998,Furnished,18,19,27,3,6,High,Yes,Yes,"Pool, Garden",South,Builder,Ready_to_Move,2,9,1.0,59.25925925925925,1.0,23.30354329804801,4,1
237930,Tamil Nadu,Chennai,Locality_95,Villa,3,3441,22.69,0.01,1991,Furnished,9,29,34,7,7,High,No,No,"Clubhouse, Pool, Garden, Gym",South,Broker,Under_Construction,3,9,1.0,77.77777777777777,1.02,33.58674282479721,3,1
63935,Assam,Guwahati,Locality_442,Independent House,3,1093,104.24,0.1,1990,Semi-furnished,29,9,35,8,3,Medium,No,Yes,"Clubhouse, Garden, Gym, Playground, Pool",East,Owner,Under_Construction,4,6,1.0,50.0,1.0,153.16275872563205,1,0
22097,West Bengal,Kolkata,Locality_136,Villa,2,3528,424.36,0.12,2020,Furnished,14,9,5,8,7,Low,No,Yes,"Gym, Garden, Pool",South,Owner,Under_Construction,4,3,1.0,48.14814814814814,1.0,623.5240626708483,2,0
16939,Assam,Silchar,Locality_235,Independent House,3,3632,46.43,0.01,2003,Furnished,27,7,22,4,6,Low,Yes,Yes,"Clubhouse, Gym, Playground",North,Broker,Ready_to_Move,2,3,1.0,29.629629629629623,0.98,67.71705767369735,3,1
109105,Rajasthan,Jaipur,Locality_265,Villa,2,4291,354.74,0.08,2011,Furnished,4,17,14,8,10,High,Yes,Yes,Clubhouse,South,Owner,Ready_to_Move,4,9,1.0,92.5925925925926,1.02,525.1018576319331,5,1
83847,Rajasthan,Jaipur,Locality_238,Apartment,5,1173,363.89,0.31,2000,Furnished,24,25,25,3,4,Low,Yes,No,"Playground, Garden",East,Builder,Under_Construction,2,3,1.0,18.51851851851852,0.98,530.7249648262273,0,0
170710,Delhi,New Delhi,Locality_362,Villa,1,3299,129.55,0.04,1995,Furnished,25,15,30,6,7,High,No,No,"Clubhouse, Garden, Pool, Playground, Gym",South,Builder,Ready_to_Move,3,9,1.0,74.07407407407408,1.02,191.76564711117132,3,1
165322,Assam,Guwahati,Locality_486,Independent House,3,1089,342.35,0.31,1997,Semi-furnished,8,2,28,7,3,High,No,No,"Pool, Garden, Playground, Gym, Clubhouse",North,Broker,Under_Construction,3,9,1.0,62.96296296296296,1.0,503.0244670924802,2,0
118641,Telangana,Hyderabad,Locality_34,Villa,5,2839,20.78,0.01,1990,Semi-furnished,5,21,35,3,5,Low,Yes,Yes,"Garden, Gym, Playground, Pool, Clubhouse",West,Broker,Ready_to_Move,2,3,1.0,22.222222222222225,0.98,30.30713888562204,2,0
224261,Haryana,Faridabad,Locality_376,Villa,3,2892,412.08,0.14,2001,Semi-furnished,3,12,24,7,1,Medium,No,No,"Garden, Pool, Clubhouse",West,Builder,Under_Construction,3,6,1.0,38.888888888888886,1.0,605.4807138877442,1,0
147929,Chhattisgarh,Raipur,Locality_244,Villa,4,2930,281.73,0.1,1995,Semi-furnished,28,29,30,9,10,High,No,No,"Pool, Clubhouse, Gym, Garden",South,Builder,Ready_to_Move,4,9,1.0,96.29629629629628,1.02,417.0292223900449,2,0
1137,Uttar Pradesh,Lucknow,Locality_389,Villa,4,3841,297.4,0.08,1992,Unfurnished,25,21,33,8,10,Low,No,Yes,Playground,South,Broker,Ready_to_Move,4,3,1.0,59.25925925925925,1.0,436.97817004032015,3,1
103240,Bihar,Gaya,Locality_96,Apartment,5,1170,167.21,0.14,2005,Furnished,24,4,20,9,10,Low,No,Yes,"Playground, Clubhouse, Gym, Garden, Pool",East,Owner,Ready_to_Move,4,3,1.0,62.96296296296296,1.0,245.6863477217281,2,0
173,Odisha,Bhubaneswar,Locality_350,Villa,1,1677,15.96,0.01,2009,Furnished,21,26,16,8,7,Low,No,Yes,"Clubhouse, Pool",East,Owner,Under_Construction,4,3,1.0,48.14814814814814,1.0,23.45047610572801,1,0
127339,Tamil Nadu,Coimbatore,Locality_406,Apartment,2,1951,203.59,0.1,2000,Semi-furnished,21,23,25,4,4,Medium,No,Yes,Playground,North,Broker,Under_Construction,2,6,1.0,38.888888888888886,1.0,299.1405031557121,1,0
32609,Rajasthan,Jodhpur,Locality_355,Independent House,1,3131,383.61,0.12,2007,Unfurnished,17,1,18,9,4,High,Yes,Yes,"Playground, Pool",West,Broker,Under_Construction,4,9,1.0,74.07407407407408,1.02,567.8365101375257,1,0
77963,West Bengal,Kolkata,Locality_35,Apartment,1,3869,130.25,0.03,2019,Semi-furnished,6,1,6,4,4,Low,No,No,"Garden, Pool, Gym, Clubhouse",East,Builder,Under_Construction,2,3,1.0,22.22222222222222,0.98,189.96654667239028,2,0
73784,Rajasthan,Jodhpur,Locality_305,Villa,5,3477,150.44,0.04,2010,Unfurnished,29,24,15,3,2,High,Yes,Yes,"Playground, Garden",South,Owner,Under_Construction,2,9,1.0,44.44444444444444,1.0,221.0457158737921,1,0
127933,Odisha,Cuttack,Locality_169,Apartment,4,1832,154.32,0.08,2021,Unfurnished,27,22,4,4,1,High,No,No,"Garden, Clubhouse, Pool, Playground",East,Owner,Under_Construction,2,9,1.0,44.44444444444444,1.0,226.74670881177607,2,0
137766,Tamil Nadu,Coimbatore,Locality_386,Apartment,3,4935,292.08,0.06,2018,Semi-furnished,15,20,7,5,4,Medium,No,No,"Clubhouse, Playground",North,Builder,Under_Construction,2,6,1.0,42.59259259259259,1.0,429.1613446717441,3,1
104484,Jharkhand,Ranchi,Locality_487,Independent House,4,4218,162.79,0.04,2017,Semi-furnished,29,3,8,10,6,Medium,No,Yes,"Clubhouse, Garden, Playground",South,Owner,Under_Construction,5,6,1.0,68.5185185185185,1.0,239.1919176222721,3,1
193649,Maharashtra,Nagpur,Locality_273,Villa,2,993,117.53,0.12,1995,Unfurnished,18,21,30,5,10,Medium,No,No,"Clubhouse, Garden, Playground, Gym, Pool",West,Broker,Under_Construction,2,6,1.0,64.81481481481481,1.0,172.69012886630406,2,0
234278,Bihar,Patna,Locality_254,Villa,3,1462,144.82,0.1,1992,Furnished,17,9,33,10,6,Low,Yes,Yes,"Clubhouse, Pool, Garden",North,Owner,Under_Construction,5,3,1.0,51.85185185185185,1.0,212.7880920821761,2,0
67378,Andhra Pradesh,Vijayawada,Locality_178,Villa,4,4937,277.63,0.06,2000,Unfurnished,2,22,25,4,7,Low,Yes,Yes,"Pool, Playground, Garden, Gym, Clubhouse",North,Builder,Ready_to_Move,2,3,1.0,33.33333333333333,1.0,407.92955396198414,2,0
247911,Odisha,Cuttack,Locality_431,Independent House,5,967,134.14,0.14,2023,Unfurnished,22,6,2,4,7,High,No,No,"Playground, Pool, Garden, Clubhouse",West,Builder,Ready_to_Move,2,9,1.0,66.66666666666666,1.0,197.09566822195205,3,1
225799,Chhattisgarh,Bilaspur,Locality_141,Villa,3,2171,389.17,0.18,1998,Unfurnished,0,22,27,6,6,Low,Yes,No,"Garden, Pool, Playground, Gym",East,Builder,Under_Construction,3,3,1.0,37.03703703703704,1.0,571.8184076482562,1,0
84626,Madhya Pradesh,Bhopal,Locality_462,Villa,5,1599,51.16,0.03,1990,Unfurnished,10,21,35,9,3,Medium,No,Yes,"Pool, Gym, Clubhouse, Playground",South,Builder,Under_Construction,4,6,1.0,53.70370370370371,1.0,75.17082440908803,2,0
35820,Andhra Pradesh,Vishakhapatnam,Locality_381,Villa,1,4603,146.1,0.03,1992,Semi-furnished,27,26,33,4,10,High,Yes,No,"Gym, Playground",North,Owner,Ready_to_Move,2,9,1.0,77.77777777777777,1.02,216.26369002656995,3,1
29275,Bihar,Patna,Locality_309,Villa,4,1700,389.59,0.23,2019,Furnished,2,23,6,3,4,Medium,No,Yes,"Clubhouse, Gym, Pool, Playground, Garden",North,Builder,Under_Construction,2,6,1.0,35.18518518518518,1.0,572.4355254405122,1,0
